frame;time;dx;dy;dz;displacement;angleFromVertical
64;2.133333;0.000000;0.000000;0.000000;0.000000;0.000000
65;2.166666;0.000000;0.000000;0.000000;0.000000;0.000000
66;2.199999;0.000000;0.000000;0.000000;0.000000;0.000000
67;2.233333;0.000000;0.000000;0.000000;0.000000;0.000000
68;2.266666;0.000000;0.000000;0.000000;0.000000;0.000000
69;2.299999;0.000000;0.000000;0.000000;0.000000;0.000000
70;2.333333;0.000000;0.000000;0.000000;0.000000;0.000000
71;2.366666;0.000000;0.000000;0.000000;0.000000;0.000000
72;2.399999;0.000000;0.000000;0.000000;0.000000;0.000000
73;2.433332;0.000000;0.000000;0.000000;0.000000;0.000000
74;2.466666;0.000000;0.000000;0.000000;0.000000;0.000000
75;2.499999;0.000000;0.000000;0.000000;0.000000;0.000000
76;2.533332;0.000000;0.000000;0.000000;0.000000;0.000000
77;2.566666;0.000000;0.000000;0.000000;0.000000;0.000000
78;2.599999;0.000000;0.000000;0.000000;0.000000;0.000000
79;2.633332;0.000000;0.000000;0.000000;0.000000;0.000000
80;2.666666;0.000000;0.000000;0.000000;0.000000;0.000000
81;2.699999;0.000000;0.000000;0.000000;0.000000;0.000000
82;2.733332;0.000000;0.000000;0.000000;0.000000;0.000000
83;2.766665;0.000000;0.000000;0.000000;0.000000;0.000000
84;2.799999;0.000000;0.000000;0.000000;0.000000;0.000000
85;2.833332;0.000000;0.000000;0.000000;0.000000;0.000000
86;2.866665;0.000000;0.000000;0.000000;0.000000;0.000000
87;2.899999;0.000000;0.000000;0.000000;0.000000;0.000000
88;2.933332;0.000000;0.000000;0.000000;0.000000;0.000000
89;2.966665;0.000000;0.000000;0.000000;0.000000;0.000000
90;2.999999;0.000000;0.000000;0.000000;0.000000;0.000000
91;3.033332;0.000000;0.000000;0.000000;0.000000;0.000000
92;3.066665;0.000000;0.000000;0.000000;0.000000;0.000000
93;3.099998;0.000000;0.000000;0.000000;0.000000;0.000000
94;3.133332;0.000000;0.000000;0.000000;0.000000;0.000000
95;3.166665;0.000000;0.000000;0.000000;0.000000;0.000000
96;3.199998;0.000000;0.000000;0.000000;0.000000;0.000000
97;3.233332;0.000000;0.000000;0.000000;0.000000;0.000000
98;3.266665;0.000000;0.000000;0.000000;0.000000;0.000000
99;3.299998;0.000000;0.000000;0.000000;0.000000;0.000000
100;3.333332;0.000000;0.000000;0.000000;0.000000;0.000000
101;3.366665;0.000000;0.000000;0.000000;0.000000;0.000000
102;3.399998;0.000000;0.000000;0.000000;0.000000;0.000000
103;3.433331;0.000000;0.000000;0.000000;0.000000;0.000000
104;3.466665;0.000000;0.000000;0.000000;0.000000;0.000000
105;3.499998;0.000000;0.000000;0.000000;0.000000;0.000000
106;3.533331;0.000000;0.000000;0.000000;0.000000;0.000000
107;3.566665;0.000000;0.000000;0.000000;0.000000;0.000000
108;3.599998;0.000000;0.000000;0.000000;0.000000;0.000000
109;3.633331;0.000000;0.000000;0.000000;0.000000;0.000000
110;3.666665;0.000000;0.000000;0.000000;0.000000;0.000000
111;3.699998;0.000000;0.000000;0.000000;0.000000;0.000000
112;3.733331;0.000000;0.000000;0.000000;0.000000;0.000000
113;3.766665;0.000000;0.000000;0.000000;0.000000;0.000000
114;3.799998;0.000000;0.000000;0.000000;0.000000;0.000000
115;3.833331;0.000000;0.000000;0.000000;0.000000;0.000000
116;3.866664;0.000000;0.000000;0.000000;0.000000;0.000000
117;3.899998;0.000000;0.000000;0.000000;0.000000;0.000000
118;3.933331;0.000000;0.000000;0.000000;0.000000;0.000000
119;3.966664;0.000000;0.000000;0.000000;0.000000;0.000000
120;3.999998;0.000000;0.000000;0.000000;0.000000;0.000000
121;4.033331;0.000000;0.000000;0.000000;0.000000;0.000000
122;4.066664;0.000000;0.000000;0.000000;0.000000;0.000000
123;4.099998;0.000000;0.000000;0.000000;0.000000;0.000000
124;4.133331;0.000000;0.000000;0.000000;0.000000;0.000000
125;4.166664;0.000000;0.000000;0.000000;0.000000;0.000000
126;4.199997;0.000000;0.000000;0.000000;0.000000;0.000000
127;4.233331;0.000000;0.000000;0.000000;0.000000;0.000000
128;4.266664;0.000000;0.000000;0.000000;0.000000;0.000000
129;4.299997;0.000000;0.000000;0.000000;0.000000;0.000000
130;4.333331;0.000000;0.000000;0.000000;0.000000;0.000000
131;4.366664;0.000000;0.000000;0.000000;0.000000;0.000000
132;4.399997;0.000000;0.000000;0.000000;0.000000;0.000000
133;4.433331;0.000000;0.000000;0.000000;0.000000;0.000000
134;4.466664;0.000000;0.000000;0.000000;0.000000;0.000000
135;4.499997;0.000000;0.000000;0.000000;0.000000;0.000000
136;4.533330;0.000000;0.000000;0.000000;0.000000;0.000000
137;4.566664;0.000000;0.000000;0.000000;0.000000;0.000000
138;4.599997;0.000000;0.000000;0.000000;0.000000;0.000000
139;4.633330;0.000000;0.000000;0.000000;0.000000;0.000000
140;4.666664;0.000000;0.000000;0.000000;0.000000;0.000000
141;4.699997;0.000000;0.000000;0.000000;0.000000;0.000000
142;4.733330;0.000000;0.000000;0.000000;0.000000;0.000000
143;4.766664;0.000000;0.000000;0.000000;0.000000;0.000000
144;4.799997;0.000000;0.000000;0.000000;0.000000;0.000000
145;4.833330;0.000000;0.000000;0.000000;0.000000;0.000000
146;4.866663;0.000000;0.000000;0.000000;0.000000;0.000000
147;4.899997;0.000000;0.000000;0.000000;0.000000;0.000000
148;4.933330;0.000000;0.000000;0.000000;0.000000;0.000000
149;4.966663;0.000000;0.000000;0.000000;0.000000;0.000000
150;4.999997;0.000000;0.000000;0.000000;0.000000;0.000000
151;5.033330;0.000000;0.000000;0.000000;0.000000;0.000000
152;5.066663;0.000000;0.000000;0.000000;0.000000;0.000000
153;5.099997;0.000000;0.000000;0.000000;0.000000;0.000000
154;5.133330;0.000000;0.000000;0.000000;0.000000;0.000000
155;5.166663;0.000000;0.000000;0.000000;0.000000;0.000000
156;5.199996;0.000000;0.000000;0.000000;0.000000;0.000000
157;5.233330;0.000000;0.000000;0.000000;0.000000;0.000000
158;5.266663;0.000000;0.000000;0.000000;0.000000;0.000000
159;5.299996;0.000000;0.000000;0.000000;0.000000;0.000000
160;5.333330;0.000000;0.000000;0.000000;0.000000;0.000000
161;5.366663;0.000000;0.000000;0.000000;0.000000;0.000000
162;5.399996;0.000000;0.000000;0.000000;0.000000;0.000000
163;5.433330;0.000000;0.000000;0.000000;0.000000;0.000000
164;5.466663;0.000000;0.000000;0.000000;0.000000;0.000000
165;5.499996;0.000000;0.000000;0.000000;0.000000;0.000000
166;5.533329;0.000000;0.000000;0.000000;0.000000;0.000000
167;5.566663;0.000000;0.000000;0.000000;0.000000;0.000000
168;5.599996;0.000000;0.000000;0.000000;0.000000;0.000000
169;5.633329;0.000000;0.000000;0.000000;0.000000;0.000000
170;5.666663;0.000000;0.000000;0.000000;0.000000;0.000000
171;5.699996;0.000000;0.000000;0.000000;0.000000;0.000000
172;5.733329;0.000000;0.000000;0.000000;0.000000;0.000000
173;5.766663;0.000000;0.000000;0.000000;0.000000;0.000000
174;5.799996;0.000000;0.000000;0.000000;0.000000;0.000000
175;5.833329;0.000000;0.000000;0.000000;0.000000;0.000000
176;5.866663;0.000000;0.000000;0.000000;0.000000;0.000000
177;5.899996;0.000000;0.000000;0.000000;0.000000;0.000000
178;5.933329;0.000000;0.000000;0.000000;0.000000;0.000000
179;5.966662;0.000000;0.000000;0.000000;0.000000;0.000000
180;5.999996;0.000000;0.000000;0.000000;0.000000;0.000000
181;6.033329;0.000000;0.000000;0.000000;0.000000;0.000000
182;6.066662;0.000000;0.000000;0.000000;0.000000;0.000000
183;6.099996;0.000000;0.000000;0.000000;0.000000;0.000000
184;6.133329;0.000000;0.000000;0.000000;0.000000;0.000000
185;6.166662;0.000000;0.000000;0.000000;0.000000;0.000000
186;6.199996;0.000000;0.000000;0.000000;0.000000;0.000000
187;6.233329;0.000000;0.000000;0.000000;0.000000;0.000000
188;6.266662;0.000000;0.000000;0.000000;0.000000;0.000000
189;6.299995;0.000000;0.000000;0.000000;0.000000;0.000000
190;6.333329;0.000000;0.000000;0.000000;0.000000;0.000000
191;6.366662;0.000000;0.000000;0.000000;0.000000;0.000000
192;6.399995;0.000000;0.000000;0.000000;0.000000;0.000000
193;6.433329;0.000000;0.000000;0.000000;0.000000;0.000000
194;6.466662;0.000000;0.000000;0.000000;0.000000;0.000000
195;6.499995;0.000000;0.000000;0.000000;0.000000;0.000000
196;6.533329;0.000000;0.000000;0.000000;0.000000;0.000000
197;6.566662;0.000000;0.000000;0.000000;0.000000;0.000000
198;6.599995;0.000000;0.000000;0.000000;0.000000;0.000000
199;6.633328;0.000000;0.000000;0.000000;0.000000;0.000000
200;6.666662;0.000000;0.000000;0.000000;0.000000;0.000000
201;6.699995;0.000000;0.000000;0.000000;0.000000;0.000000
202;6.733328;0.000000;0.000000;0.000000;0.000000;0.000000
203;6.766662;0.000000;0.000000;0.000000;0.000000;0.000000
204;6.799995;0.000000;0.000000;0.000000;0.000000;0.000000
205;6.833328;0.000000;0.000000;0.000000;0.000000;0.000000
206;6.866662;0.000000;0.000000;0.000000;0.000000;0.000000
207;6.899995;0.000000;0.000000;0.000000;0.000000;0.000000
208;6.933328;0.000000;0.000000;0.000000;0.000000;0.000000
209;6.966661;0.000000;0.000000;0.000000;0.000000;0.000000
210;6.999995;0.000000;0.000000;0.000000;0.000000;0.000000
211;7.033328;0.000000;0.000000;0.000000;0.000000;0.000000
212;7.066661;0.000000;0.000000;0.000000;0.000000;0.000000
213;7.099995;0.000000;0.000000;0.000000;0.000000;0.000000
214;7.133328;0.000000;0.000000;0.000000;0.000000;0.000000
215;7.166661;0.000000;0.000000;0.000000;0.000000;0.000000
216;7.199995;0.000000;0.000000;0.000000;0.000000;0.000000
217;7.233328;0.000000;0.000000;0.000000;0.000000;0.000000
218;7.266661;0.000000;0.000000;0.000000;0.000000;0.000000
219;7.299994;0.000000;0.000000;0.000000;0.000000;0.000000
220;7.333328;0.000000;0.000000;0.000000;0.000000;0.000000
221;7.366661;0.000000;0.000000;0.000000;0.000000;0.000000
222;7.399994;0.000000;0.000000;0.000000;0.000000;0.000000
223;7.433328;0.000000;0.000000;0.000000;0.000000;0.000000
224;7.466661;0.000000;0.000000;0.000000;0.000000;0.000000
225;7.499994;0.000000;0.000000;0.000000;0.000000;0.000000
226;7.533328;0.000000;0.000000;0.000000;0.000000;0.000000
227;7.566661;0.000000;0.000000;0.000000;0.000000;0.000000
228;7.599994;0.000000;0.000000;0.000000;0.000000;0.000000
229;7.633327;0.000000;0.000000;0.000000;0.000000;0.000000
230;7.666661;0.000000;0.000000;0.000000;0.000000;0.000000
231;7.699994;0.000000;0.000000;0.000000;0.000000;0.000000
232;7.733327;0.000000;0.000000;0.000000;0.000000;0.000000
233;7.766661;0.000000;0.000000;0.000000;0.000000;0.000000
234;7.799994;0.000000;0.000000;0.000000;0.000000;0.000000
235;7.833327;0.000000;0.000000;0.000000;0.000000;0.000000
236;7.866661;0.000000;0.000000;0.000000;0.000000;0.000000
237;7.899994;0.000000;0.000000;0.000000;0.000000;0.000000
238;7.933327;0.000000;0.000000;0.000000;0.000000;0.000000
239;7.966660;0.000000;0.000000;0.000000;0.000000;0.000000
240;7.999994;0.000000;0.000000;0.000000;0.000000;0.000000
241;8.033327;0.000000;0.000000;0.000000;0.000000;0.000000
242;8.066661;0.000000;0.000000;0.000000;0.000000;0.000000
243;8.099995;0.000000;0.000000;0.000000;0.000000;0.000000
244;8.133328;0.000000;0.000000;0.000000;0.000000;0.000000
245;8.166662;0.000000;0.000000;0.000000;0.000000;0.000000
246;8.199996;0.000000;0.000000;0.000000;0.000000;0.000000
247;8.233330;0.000000;0.000000;0.000000;0.000000;0.000000
248;8.266664;0.000000;0.000000;0.000000;0.000000;0.000000
249;8.299997;0.000000;0.000000;0.000000;0.000000;0.000000
250;8.333331;0.000000;0.000000;0.000000;0.000000;0.000000
251;8.366665;0.000000;0.000000;0.000000;0.000000;0.000000
252;8.399999;0.000000;0.000000;0.000000;0.000000;0.000000
253;8.433332;0.000000;0.000000;0.000000;0.000000;0.000000
254;8.466666;0.000000;0.000000;0.000000;0.000000;0.000000
255;8.500000;0.000000;0.000000;0.000000;0.000000;0.000000
256;8.533334;0.000000;0.000000;0.000000;0.000000;0.000000
257;8.566668;0.000000;0.000000;0.000000;0.000000;0.000000
258;8.600001;0.000000;0.000000;0.000000;0.000000;0.000000
259;8.633335;0.000000;0.000000;0.000000;0.000000;0.000000
260;8.666669;0.000000;0.000000;0.000000;0.000000;0.000000
261;8.700003;0.000000;0.000000;0.000000;0.000000;0.000000
262;8.733336;0.000000;0.000000;0.000000;0.000000;0.000000
263;8.766670;0.000000;0.000000;0.000000;0.000000;0.000000
264;8.800004;0.000000;0.000000;0.000000;0.000000;0.000000
265;8.833338;0.000000;0.000000;0.000000;0.000000;0.000000
266;8.866672;0.000000;0.000000;0.000000;0.000000;0.000000
267;8.900005;0.000000;0.000000;0.000000;0.000000;0.000000
268;8.933339;0.000000;0.000000;0.000000;0.000000;0.000000
269;8.966673;0.000000;0.000000;0.000000;0.000000;0.000000
270;9.000007;0.000000;0.000000;0.000000;0.000000;0.000000
271;9.033340;0.000000;0.000000;0.000000;0.000000;0.000000
272;9.066674;0.000000;0.000000;0.000000;0.000000;0.000000
273;9.100008;0.000000;0.000000;0.000000;0.000000;0.000000
274;9.133342;0.000000;0.000000;0.000000;0.000000;0.000000
275;9.166676;0.000000;0.000000;0.000000;0.000000;0.000000
276;9.200009;0.000000;0.000000;0.000000;0.000000;0.000000
277;9.233343;0.000000;0.000000;0.000000;0.000000;0.000000
278;9.266677;0.000000;0.000000;0.000000;0.000000;0.000000
279;9.300011;0.000000;0.000000;0.000000;0.000000;0.000000
280;9.333344;0.000000;0.000000;0.000000;0.000000;0.000000
281;9.366678;0.000000;0.000000;0.000000;0.000000;0.000000
282;9.400012;0.000000;0.000000;0.000000;0.000000;0.000000
283;9.433346;0.000000;0.000000;0.000000;0.000000;0.000000
284;9.466680;0.000000;0.000000;0.000000;0.000000;0.000000
285;9.500013;0.000000;0.000000;0.000000;0.000000;0.000000
286;9.533347;0.000000;0.000000;0.000000;0.000000;0.000000
287;9.566681;0.000000;0.000000;0.000000;0.000000;0.000000
288;9.600015;0.000000;0.000000;0.000000;0.000000;0.000000
289;9.633348;0.000000;0.000000;0.000000;0.000000;0.000000
290;9.666682;0.000000;0.000000;0.000000;0.000000;0.000000
291;9.700016;0.000000;0.000000;0.000000;0.000000;0.000000
292;9.733350;0.000000;0.000000;0.000000;0.000000;0.000000
293;9.766684;0.000000;0.000000;0.000000;0.000000;0.000000
294;9.800017;0.000000;0.000000;0.000000;0.000000;0.000000
295;9.833351;0.000000;0.000000;0.000000;0.000000;0.000000
296;9.866685;0.000000;0.000000;0.000000;0.000000;0.000000
297;9.900019;0.000000;0.000000;0.000000;0.000000;0.000000
298;9.933352;0.000000;0.000000;0.000000;0.000000;0.000000
299;9.966686;0.000000;0.000000;0.000000;0.000000;0.000000
300;10.000020;0.000000;0.000000;0.000000;0.000000;0.000000
301;10.033350;0.000000;0.000000;0.000000;0.000000;0.000000
302;10.066690;0.000000;0.000000;0.000000;0.000000;0.000000
303;10.100020;0.000000;0.000000;0.000000;0.000000;0.000000
304;10.133360;0.000000;0.000000;0.000000;0.000000;0.000000
305;10.166690;0.000000;0.000000;0.000000;0.000000;0.000000
306;10.200020;0.000000;0.000000;0.000000;0.000000;0.000000
307;10.233360;0.000000;0.000000;0.000000;0.000000;0.000000
308;10.266690;0.000000;0.000000;0.000000;0.000000;0.000000
309;10.300020;0.000000;0.000000;0.000000;0.000000;0.000000
310;10.333360;0.000000;0.000000;0.000000;0.000000;0.000000
311;10.366690;0.000000;0.000000;0.000000;0.000000;0.000000
312;10.400030;0.000000;0.000000;0.000000;0.000000;0.000000
313;10.433360;0.000000;0.000000;0.000000;0.000000;0.000000
314;10.466690;0.000000;0.000000;0.000000;0.000000;0.000000
315;10.500030;0.000000;0.000000;0.000000;0.000000;0.000000
316;10.533360;0.000000;0.000000;0.000000;0.000000;0.000000
317;10.566690;0.000000;0.000000;0.000000;0.000000;0.000000
318;10.600030;0.000000;0.000000;0.000000;0.000000;0.000000
319;10.633360;0.000000;0.000000;0.000000;0.000000;0.000000
320;10.666700;0.000000;0.000000;0.000000;0.000000;0.000000
321;10.700030;0.000000;0.000000;0.000000;0.000000;0.000000
322;10.733360;0.000000;0.000000;0.000000;0.000000;0.000000
323;10.766700;0.000000;0.000000;0.000000;0.000000;0.000000
324;10.800030;0.000000;0.000000;0.000000;0.000000;0.000000
325;10.833360;0.000000;0.000000;0.000000;0.000000;0.000000
326;10.866700;0.000000;0.000000;0.000000;0.000000;0.000000
327;10.900030;0.000000;0.000000;0.000000;0.000000;0.000000
328;10.933370;0.000000;0.000000;0.000000;0.000000;0.000000
329;10.966700;0.000000;0.000000;0.000000;0.000000;0.000000
330;11.000030;0.000000;0.000000;0.000000;0.000000;0.000000
331;11.033370;0.000000;0.000000;0.000000;0.000000;0.000000
332;11.066700;0.000000;0.000000;0.000000;0.000000;0.000000
333;11.100030;0.000000;0.000000;0.000000;0.000000;0.000000
334;11.133370;0.000000;0.000000;0.000000;0.000000;0.000000
335;11.166700;0.000000;0.000000;0.000000;0.000000;0.000000
336;11.200040;0.000000;0.000000;0.000000;0.000000;0.000000
337;11.233370;0.000000;0.000000;0.000000;0.000000;0.000000
338;11.266700;0.000000;0.000000;0.000000;0.000000;0.000000
339;11.300040;0.000000;0.000000;0.000000;0.000000;0.000000
340;11.333370;0.000000;0.000000;0.000000;0.000000;0.000000
341;11.366700;0.000000;0.000000;0.000000;0.000000;0.000000
342;11.400040;0.000000;0.000000;0.000000;0.000000;0.000000
343;11.433370;0.000000;0.000000;0.000000;0.000000;0.000000
344;11.466710;0.000000;0.000000;0.000000;0.000000;0.000000
345;11.500040;0.000000;0.000000;0.000000;0.000000;0.000000
346;11.533370;0.000000;0.000000;0.000000;0.000000;0.000000
347;11.566710;0.000000;0.000000;0.000000;0.000000;0.000000
348;11.600040;0.000000;0.000000;0.000000;0.000000;0.000000
349;11.633380;0.000000;0.000000;0.000000;0.000000;0.000000
350;11.666710;0.000000;0.000000;0.000000;0.000000;0.000000
351;11.700040;0.000000;0.000000;0.000000;0.000000;0.000000
352;11.733380;0.000000;0.000000;0.000000;0.000000;0.000000
353;11.766710;0.000000;0.000000;0.000000;0.000000;0.000000
354;11.800040;0.000000;0.000000;0.000000;0.000000;0.000000
355;11.833380;0.000000;0.000000;0.000000;0.000000;0.000000
356;11.866710;0.000000;0.000000;0.000000;0.000000;0.000000
357;11.900050;0.000000;0.000000;0.000000;0.000000;0.000000
358;11.933380;0.000000;0.000000;0.000000;0.000000;0.000000
359;11.966710;0.000000;0.000000;0.000000;0.000000;0.000000
360;12.000050;0.000000;0.000000;0.000000;0.000000;0.000000
361;12.033380;0.000000;0.000000;0.000000;0.000000;0.000000
362;12.066710;0.000000;0.000000;0.000000;0.000000;0.000000
363;12.100050;0.000000;0.000000;0.000000;0.000000;0.000000
364;12.133380;0.000000;0.000000;0.000000;0.000000;0.000000
365;12.166720;0.000000;0.000000;0.000000;0.000000;0.000000
366;12.200050;0.000000;0.000000;0.000000;0.000000;0.000000
367;12.233380;0.000000;0.000000;0.000000;0.000000;0.000000
368;12.266720;0.000000;0.000000;0.000000;0.000000;0.000000
369;12.300050;0.000000;0.000000;0.000000;0.000000;0.000000
370;12.333380;0.000000;0.000000;0.000000;0.000000;0.000000
371;12.366720;0.000000;0.000000;0.000000;0.000000;0.000000
372;12.400050;0.000000;0.000000;0.000000;0.000000;0.000000
373;12.433390;0.000000;0.000000;0.000000;0.000000;0.000000
374;12.466720;0.000000;0.000000;0.000000;0.000000;0.000000
375;12.500050;0.000000;0.000000;0.000000;0.000000;0.000000
376;12.533390;0.000000;0.000000;0.000000;0.000000;0.000000
377;12.566720;0.000000;0.000000;0.000000;0.000000;0.000000
378;12.600050;0.000000;0.000000;0.000000;0.000000;0.000000
379;12.633390;0.000000;0.000000;0.000000;0.000000;0.000000
380;12.666720;0.000000;0.000000;0.000000;0.000000;0.000000
381;12.700060;0.000000;0.000000;0.000000;0.000000;0.000000
382;12.733390;0.000000;0.000000;0.000000;0.000000;0.000000
383;12.766720;0.000000;0.000000;0.000000;0.000000;0.000000
384;12.800060;0.000000;0.000000;0.000000;0.000000;0.000000
385;12.833390;0.000000;0.000000;0.000000;0.000000;0.000000
386;12.866720;0.000000;0.000000;0.000000;0.000000;0.000000
387;12.900060;0.000000;0.000000;0.000000;0.000000;0.000000
388;12.933390;0.000000;0.000000;0.000000;0.000000;0.000000
389;12.966730;0.000000;0.000000;0.000000;0.000000;0.000000
390;13.000060;0.000000;0.000000;0.000000;0.000000;0.000000
391;13.033390;0.000000;0.000000;0.000000;0.000000;0.000000
392;13.066730;0.000000;0.000000;0.000000;0.000000;0.000000
393;13.100060;0.000000;0.000000;0.000000;0.000000;0.000000
394;13.133400;0.000000;0.000000;0.000000;0.000000;0.000000
395;13.166730;0.000000;0.000000;0.000000;0.000000;0.000000
396;13.200060;0.000000;0.000000;0.000000;0.000000;0.000000
397;13.233400;0.000000;0.000000;0.000000;0.000000;0.000000
398;13.266730;0.000000;0.000000;0.000000;0.000000;0.000000
399;13.300060;0.000000;0.000000;0.000000;0.000000;0.000000
400;13.333400;0.000000;0.000000;0.000000;0.000000;0.000000
401;13.366730;0.000000;0.000000;0.000000;0.000000;0.000000
402;13.400070;0.000000;0.000000;0.000000;0.000000;0.000000
403;13.433400;0.000000;0.000000;0.000000;0.000000;0.000000
404;13.466730;0.000000;0.000000;0.000000;0.000000;0.000000
405;13.500070;0.000000;0.000000;0.000000;0.000000;0.000000
406;13.533400;0.000000;0.000000;0.000000;0.000000;0.000000
407;13.566730;0.000000;0.000000;0.000000;0.000000;0.000000
408;13.600070;0.000000;0.000000;0.000000;0.000000;0.000000
409;13.633400;0.000000;0.000000;0.000000;0.000000;0.000000
410;13.666740;0.000000;0.000000;0.000000;0.000000;0.000000
411;13.700070;0.000000;0.000000;0.000000;0.000000;0.000000
412;13.733400;0.000000;0.000000;0.000000;0.000000;0.000000
413;13.766740;0.000000;0.000000;0.000000;0.000000;0.000000
414;13.800070;0.000000;0.000000;0.000000;0.000000;0.000000
415;13.833400;0.000000;0.000000;0.000000;0.000000;0.000000
416;13.866740;0.000000;0.000000;0.000000;0.000000;0.000000
417;13.900070;0.000000;0.000000;0.000000;0.000000;0.000000
418;13.933410;0.000000;0.000000;0.000000;0.000000;0.000000
419;13.966740;0.000000;0.000000;0.000000;0.000000;0.000000
420;14.000070;0.000000;0.000000;0.000000;0.000000;0.000000
421;14.033410;0.000000;0.000000;0.000000;0.000000;0.000000
422;14.066740;0.000000;0.000000;0.000000;0.000000;0.000000
423;14.100070;0.000000;0.000000;0.000000;0.000000;0.000000
424;14.133410;0.000000;0.000000;0.000000;0.000000;0.000000
425;14.166740;0.000000;0.000000;0.000000;0.000000;0.000000
426;14.200080;0.000000;0.000000;0.000000;0.000000;0.000000
427;14.233410;0.000000;0.000000;0.000000;0.000000;0.000000
428;14.266740;0.000000;0.000000;0.000000;0.000000;0.000000
429;14.300080;0.000000;0.000000;0.000000;0.000000;0.000000
430;14.333410;0.000000;0.000000;0.000000;0.000000;0.000000
431;14.366740;0.000000;0.000000;0.000000;0.000000;0.000000
432;14.400080;0.000000;0.000000;0.000000;0.000000;0.000000
433;14.433410;0.000000;0.000000;0.000000;0.000000;0.000000
434;14.466750;0.000000;0.000000;0.000000;0.000000;0.000000
435;14.500080;0.000000;0.000000;0.000000;0.000000;0.000000
